Date;Rain;Temperature;RH;Dew _Point;Wind_Speed;Gust_Speed;Wind_Direction;#;PLANTA;FRUTO;INCIDENCIA;SEVERIDAD (%)
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;19;PL002;9;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;20;PL002;10;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;21;PL003;1;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;22;PL003;2;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;23;PL003;3;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;24;PL003;4;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;25;PL003;5;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;26;PL003;6;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;27;PL003;7;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;28;PL003;8;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;29;PL003;9;1;100
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;30;PL003;10;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;31;PL004;1;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;32;PL004;2;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;33;PL004;3;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;34;PL004;4;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;35;PL004;5;1;100
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;36;PL004;6;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;37;PL004;7;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;38;PL004;8;0;0
08/23/2022;0;23,69477431;79,28651389;19,08063889;0,192708333;0,90625;165,1666667;39;PL004;9;0;0
